,Air_Temp_DEGC,Soil_Temp_DEGC,Soil_Classification,Crop,Fert_Ammend_Class,target
2951,25.33333333,21.95,2.0,0.0,3.0,9951.735162
5633,0.0,0.0,4.0,4.0,3.0,0.0
5988,0.0,0.0,4.0,0.0,1.0,0.0
4325,0.0,18.44444444,8.0,1.0,3.0,9479.976
3669,0.0,0.0,2.0,0.0,2.0,15190.228680000002
542,0.0,0.0,6.0,0.0,3.0,834.5767538
1202,23.4375,22.3,7.0,3.0,2.0,16553.891059999998
7750,0.0,0.0,4.0,3.0,1.0,0.0
4176,0.0,0.0,2.0,0.0,3.0,27553.55621
1706,12.9,0.0,1.0,1.0,2.0,4050.466635
438,0.0,0.0,6.0,0.0,1.0,653.4699739
4253,0.0,21.77777778,8.0,1.0,3.0,25273.678
479,0.0,0.0,6.0,0.0,1.0,900.5052585000002
7119,0.0,0.0,4.0,3.0,1.0,0.0
4859,0.0,0.0,3.0,1.0,1.0,760.0
5562,0.0,0.0,4.0,4.0,3.0,0.0
3599,29.63333333,24.8,2.0,0.0,2.0,38131.11003
802,0.0,0.0,6.0,0.0,0.0,1129.562801
3706,0.0,0.0,2.0,0.0,2.0,50371.18941
3282,0.0,0.0,2.0,0.0,3.0,17275.87477
6808,0.0,0.0,4.0,3.0,1.0,0.0
5056,5.15231482,0.6,5.0,0.0,3.0,1763.8606109999996
7751,0.0,0.0,4.0,3.0,1.0,0.0
722,0.0,0.0,6.0,0.0,1.0,984.6419467
3249,0.0,0.0,2.0,0.0,3.0,16024.18638
6341,0.0,0.0,4.0,0.0,1.0,0.0
2596,23.2,21.85,2.0,0.0,3.0,38198.6108
7125,0.0,0.0,4.0,3.0,1.0,0.0
3610,0.0,0.0,2.0,0.0,2.0,24350.74933
4064,0.0,0.0,2.0,0.0,3.0,27862.552310000006
1743,12.0,0.0,1.0,1.0,3.0,3124.842184
3608,0.0,0.0,2.0,0.0,2.0,26656.47678
6705,0.0,0.0,4.0,3.0,1.0,0.0
676,0.0,0.0,6.0,0.0,1.0,449.09522410000005
3587,0.0,0.0,2.0,0.0,2.0,31805.982860000004
5997,0.0,0.0,4.0,4.0,3.0,0.0
7358,0.0,0.0,4.0,3.0,1.0,0.0
6485,0.0,0.0,4.0,0.0,1.0,0.0
3700,20.13333333,18.975,2.0,0.0,2.0,70539.10819
7577,0.0,0.0,4.0,3.0,1.0,0.0
6069,0.0,0.0,0.0,0.0,1.0,0.0
2530,4.1,0.0,1.0,1.0,3.0,0.0
4808,0.0,8.27777778,8.0,2.0,3.0,6404.3627
2771,23.23333333,22.65,2.0,0.0,3.0,38104.11233
257,0.0,0.0,6.0,0.0,0.0,1038.196556
397,0.0,0.0,6.0,0.0,3.0,1440.838237
3013,0.0,0.0,2.0,0.0,3.0,23039.53102
5036,-8.5,-0.5,5.0,0.0,3.0,6732.683768000001
498,0.0,0.0,6.0,0.0,1.0,1999.032499
3503,24.5,22.15,2.0,0.0,1.0,27117.67995
6087,0.0,0.0,4.0,4.0,3.0,0.0
7857,0.0,0.0,4.0,3.0,1.0,0.0
1647,6.6,0.0,1.0,1.0,1.0,4436.867402000002
6444,0.0,0.0,4.0,4.0,3.0,0.0
30,0.0,0.0,6.0,0.0,3.0,853.4780224
276,0.0,0.0,6.0,0.0,3.0,452.863558
4454,0.0,8.11111111,8.0,1.0,3.0,7609.9068
1074,17.85,8.6,7.0,3.0,2.0,2657.185683
4802,0.0,8.33333333,8.0,1.0,3.0,4209.7119
52,0.0,0.0,6.0,0.0,1.0,540.6814648
5838,0.0,0.0,4.0,4.0,3.0,0.0
5326,0.0,0.0,4.0,0.0,3.0,0.0
7855,0.0,0.0,4.0,3.0,1.0,0.0
4537,0.0,11.27777778,8.0,2.0,3.0,17551.6338
2721,0.0,0.0,2.0,0.0,3.0,24327.35725
5940,0.0,0.0,4.0,0.0,1.0,0.0
5587,0.0,0.0,4.0,4.0,3.0,0.0
1435,30.3375,28.2,7.0,3.0,1.0,16225.30554
5798,0.0,0.0,4.0,0.0,1.0,0.0
6288,0.0,0.0,4.0,4.0,3.0,0.0
6641,0.0,0.0,4.0,3.0,1.0,0.0
5535,0.0,0.0,0.0,0.0,3.0,0.0
3445,26.83333333,23.875,2.0,0.0,1.0,28660.641560000004
6121,0.0,0.0,4.0,4.0,3.0,0.0
3092,21.0,19.925,2.0,0.0,3.0,12619.06144
5927,0.0,0.0,4.0,0.0,1.0,0.0
5272,0.0,0.0,4.0,0.0,3.0,0.0
901,0.0,0.0,6.0,0.0,1.0,667.0477725
7749,0.0,0.0,4.0,3.0,1.0,0.0
7786,0.0,0.0,4.0,3.0,1.0,0.0
3848,0.0,0.0,2.0,0.0,3.0,28793.40623
2011,13.87,0.0,1.0,1.0,3.0,5868.170394
1955,22.15,0.0,1.0,1.0,2.0,20683.02642
6311,0.0,0.0,4.0,4.0,3.0,0.0
4137,23.46666667,21.025,2.0,0.0,3.0,31105.84649
5135,17.58,15.4,5.0,0.0,3.0,14363.35556
7380,0.0,0.0,4.0,3.0,1.0,0.0
1881,7.83,0.0,1.0,1.0,2.0,2756.247863
3179,0.0,0.0,2.0,0.0,3.0,30565.60399
5260,0.0,0.0,4.0,4.0,3.0,0.0
2428,11.5,0.0,1.0,1.0,1.0,1411.351716
5095,17.26071429,0.6,5.0,0.0,3.0,4540.292247
1519,3.0,0.0,1.0,1.0,1.0,1671.079021
5293,0.0,0.0,4.0,0.0,3.0,0.0
5304,0.0,0.0,4.0,0.0,3.0,0.0
377,0.0,0.0,6.0,0.0,3.0,1002.653677
5670,0.0,0.0,4.0,0.0,1.0,0.0
439,0.0,0.0,6.0,0.0,1.0,713.0001643999999
1784,1.013,0.0,1.0,1.0,2.0,2063.391419
7573,0.0,0.0,4.0,3.0,1.0,0.0
4521,0.0,12.38888889,8.0,2.0,3.0,16945.1591
2942,28.36666667,22.075,2.0,0.0,3.0,14793.34111
3948,27.96666667,24.8,2.0,0.0,3.0,27696.84528
3293,27.3,24.95,2.0,0.0,3.0,24966.76672
5442,0.0,0.0,4.0,4.0,3.0,0.0
6368,0.0,0.0,4.0,4.0,3.0,0.0
2828,16.06666667,16.025,2.0,0.0,3.0,20184.28263
3781,0.0,0.0,2.0,0.0,2.0,44946.29593
294,0.0,0.0,6.0,0.0,3.0,739.6373002
5745,0.0,0.0,4.0,0.0,1.0,0.0
4048,0.0,0.0,2.0,0.0,3.0,32792.50532
3394,0.0,0.0,2.0,0.0,3.0,14367.5114
4172,24.23333333,23.2,2.0,0.0,3.0,23285.41454
4212,0.0,0.0,2.0,0.0,3.0,25330.27103
3102,0.0,0.0,2.0,0.0,3.0,11990.78527
5324,0.0,0.0,4.0,4.0,3.0,0.0
2695,0.0,0.0,2.0,0.0,3.0,23432.18349
4019,0.0,0.0,2.0,0.0,3.0,16931.59162
2720,26.83333333,23.875,2.0,0.0,3.0,24589.05939
6564,0.0,0.0,4.0,3.0,1.0,0.0
7172,0.0,0.0,4.0,3.0,1.0,0.0
6041,0.0,0.0,0.0,0.0,1.0,0.0
122,0.0,0.0,6.0,0.0,2.0,1157.288628
2544,0.0,0.0,2.0,0.0,3.0,41220.88536
4621,0.0,19.66666667,8.0,1.0,3.0,2798.965
136,0.0,0.0,6.0,0.0,2.0,1708.888664
1237,26.05,20.7,7.0,3.0,2.0,29265.01985
1165,2.0625,5.65,7.0,3.0,2.0,3268.283534
3528,0.0,0.0,2.0,0.0,1.0,16367.33067
7660,0.0,0.0,4.0,3.0,1.0,0.0
4642,0.0,18.61111111,8.0,1.0,3.0,9882.3505
5226,0.0,0.0,4.0,4.0,3.0,0.0
5705,0.0,0.0,4.0,4.0,3.0,0.0
6627,0.0,0.0,4.0,3.0,1.0,0.0
6698,0.0,0.0,4.0,3.0,1.0,0.0
2424,2.9,0.0,1.0,1.0,3.0,1256.224795
3278,0.0,0.0,2.0,0.0,3.0,18993.39796
5204,0.0,0.0,4.0,4.0,3.0,0.0
6484,0.0,0.0,4.0,4.0,3.0,0.0
2286,-3.0,0.0,1.0,1.0,2.0,1862.960333
3177,0.0,0.0,2.0,0.0,3.0,29107.43963
2422,2.9,0.0,1.0,1.0,2.0,2759.913314
2047,8.43,0.0,1.0,1.0,2.0,6127.455076
6235,0.0,0.0,4.0,0.0,1.0,0.0
6058,0.0,0.0,0.0,0.0,1.0,0.0
7614,0.0,0.0,4.0,3.0,1.0,0.0
1250,23.2625,21.65,7.0,3.0,1.0,22311.66739
5068,-4.81836735,0.0,5.0,0.0,3.0,3719.658775
859,0.0,0.0,6.0,0.0,2.0,875.6660095000002
5517,0.0,0.0,4.0,0.0,3.0,0.0
3509,0.0,0.0,2.0,0.0,1.0,30758.55218
6563,0.0,0.0,4.0,3.0,1.0,0.0
6065,0.0,0.0,4.0,4.0,3.0,0.0
858,0.0,0.0,6.0,0.0,2.0,877.4340199
1544,7.6,0.0,1.0,1.0,2.0,3360.178673
3450,24.76666667,22.825,2.0,0.0,1.0,24029.95547
2337,24.84,0.0,1.0,0.0,2.0,28460.06832
7777,0.0,0.0,4.0,3.0,1.0,0.0
1626,7.3,0.0,1.0,1.0,1.0,2926.085765
2490,-0.711,0.0,1.0,1.0,1.0,1589.835379
7772,0.0,0.0,4.0,3.0,1.0,0.0
940,0.0,0.0,6.0,0.0,1.0,1393.351785
1816,11.78,0.0,1.0,1.0,3.0,3075.243797
82,0.0,0.0,6.0,0.0,1.0,1001.576517
2583,0.0,0.0,2.0,0.0,3.0,39405.22759
4487,0.0,9.83333333,8.0,1.0,3.0,6160.1815
2010,13.91,0.0,1.0,1.0,3.0,7179.019727
4018,27.3,24.95,2.0,0.0,3.0,21417.4145
5407,0.0,0.0,0.0,0.0,3.0,0.0
1359,33.6375,27.1,7.0,3.0,1.0,3006.689654
6284,0.0,0.0,4.0,4.0,3.0,0.0
1007,0.0,0.0,6.0,0.0,3.0,839.5092629000002
416,0.0,0.0,6.0,0.0,3.0,1913.573805
5417,0.0,0.0,4.0,4.0,3.0,0.0
6714,0.0,0.0,4.0,3.0,1.0,0.0
6313,0.0,0.0,4.0,0.0,1.0,0.0
1016,33.65,28.5,7.0,3.0,2.0,9488.066967
5369,0.0,0.0,4.0,4.0,3.0,0.0
2799,0.0,0.0,2.0,0.0,3.0,12350.31529
7082,0.0,0.0,4.0,3.0,1.0,0.0
7053,0.0,0.0,4.0,3.0,1.0,0.0
111,0.0,0.0,6.0,0.0,2.0,1612.817153
6011,0.0,0.0,4.0,4.0,3.0,0.0
6588,0.0,0.0,4.0,3.0,1.0,0.0
5015,16.0,4.0,5.0,0.0,3.0,4502.802488
7773,0.0,0.0,4.0,3.0,1.0,0.0
5631,0.0,0.0,0.0,0.0,3.0,0.0
3334,0.0,0.0,2.0,0.0,3.0,40648.55269
6745,0.0,0.0,4.0,3.0,1.0,0.0
2841,0.0,0.0,2.0,0.0,3.0,19374.268
240,0.0,0.0,6.0,0.0,0.0,796.483958
3730,19.83333333,19.875,2.0,0.0,2.0,26124.92367
3578,19.6,21.0,2.0,0.0,2.0,24303.40152
7020,0.0,0.0,4.0,3.0,1.0,0.0
7495,0.0,0.0,4.0,3.0,1.0,0.0
3987,0.0,0.0,2.0,0.0,3.0,29185.79957
2340,25.14,0.0,1.0,0.0,3.0,15555.49492
3699,0.0,0.0,2.0,0.0,2.0,64897.33222999999
3054,0.0,0.0,2.0,0.0,3.0,23872.55621
7339,0.0,0.0,4.0,3.0,1.0,0.0
7208,0.0,0.0,4.0,3.0,1.0,0.0
6303,0.0,0.0,4.0,4.0,3.0,0.0
5355,0.0,0.0,4.0,4.0,3.0,0.0
1689,5.5,0.0,1.0,1.0,2.0,3394.625459000001
6401,0.0,0.0,4.0,0.0,1.0,0.0
2284,7.5,0.0,1.0,1.0,2.0,3928.77762
399,0.0,0.0,6.0,0.0,3.0,1419.036835
3167,31.1,25.95,2.0,0.0,3.0,39712.58031000001
6428,0.0,0.0,4.0,4.0,3.0,0.0
7230,0.0,0.0,4.0,3.0,1.0,0.0
5561,0.0,0.0,4.0,4.0,3.0,0.0
1833,5.0760000000000005,0.0,1.0,1.0,3.0,515.0923111999998
4650,0.0,16.11111111,8.0,2.0,3.0,23536.5913
1700,5.5,0.0,1.0,1.0,1.0,2278.963779
4005,0.0,0.0,2.0,0.0,3.0,16229.8386
2203,8.76,0.0,1.0,1.0,2.0,1703.3460260000004
1083,28.8375,30.0,7.0,3.0,2.0,14949.30873
7256,0.0,0.0,4.0,3.0,1.0,0.0
2525,4.115,0.0,1.0,1.0,2.0,0.0
198,1.45,0.0,6.0,0.0,0.0,1117.564622
2735,0.0,0.0,2.0,0.0,3.0,27443.8723
2455,18.15,0.0,1.0,1.0,2.0,8027.674709000001
7409,0.0,0.0,4.0,3.0,1.0,0.0
4311,0.0,23.38888889,8.0,1.0,3.0,6285.118
748,0.0,0.0,6.0,0.0,0.0,742.2596639999998
7639,0.0,0.0,4.0,3.0,1.0,0.0
3027,0.0,0.0,2.0,0.0,3.0,26969.25554
2188,9.35,0.0,1.0,1.0,2.0,2414.763835
6139,0.0,0.0,4.0,0.0,1.0,0.0
3255,23.96666667,22.25,2.0,0.0,3.0,25205.39707
2958,22.26666667,21.375,2.0,0.0,3.0,11669.98404
5702,0.0,0.0,4.0,0.0,1.0,0.0
759,0.0,0.0,6.0,0.0,0.0,1470.099188
5083,-3.28767007,0.0,5.0,0.0,3.0,2020.158955
6554,0.0,0.0,4.0,0.0,1.0,0.0
7730,0.0,0.0,4.0,3.0,1.0,0.0
2350,24.74,0.0,1.0,0.0,2.0,16855.89153
6397,0.0,0.0,4.0,0.0,1.0,0.0
1714,12.9,0.0,1.0,1.0,3.0,3713.438902
2297,12.33,0.0,1.0,1.0,2.0,4140.910181
4382,0.0,10.38888889,8.0,1.0,3.0,7595.126
7388,0.0,0.0,4.0,3.0,1.0,0.0
7851,0.0,0.0,4.0,3.0,1.0,0.0
7414,0.0,0.0,4.0,3.0,1.0,0.0
6537,0.0,0.0,4.0,0.0,1.0,0.0
3540,0.0,0.0,2.0,0.0,1.0,14156.19187
7526,0.0,0.0,4.0,3.0,1.0,0.0
3006,0.0,0.0,2.0,0.0,3.0,20846.19037
4184,28.2,24.05,2.0,0.0,3.0,30442.1975
5006,6.0,2.0,5.0,0.0,3.0,8568.734818
3037,0.0,0.0,2.0,0.0,3.0,28221.824630000006
4878,16.9,14.0,5.0,0.0,3.0,10612.46376
5469,0.0,0.0,4.0,0.0,3.0,0.0
1537,12.6,0.0,1.0,1.0,1.0,4709.479443
2015,13.91,0.0,1.0,1.0,1.0,6387.873752
5236,0.0,0.0,4.0,4.0,3.0,0.0
4346,0.0,12.27777778,8.0,2.0,3.0,10010.118
6243,0.0,0.0,0.0,0.0,1.0,0.0
585,0.0,0.0,6.0,0.0,3.0,702.4175828
5363,0.0,0.0,4.0,4.0,3.0,0.0
488,0.0,0.0,6.0,0.0,1.0,625.3138652000001
5573,0.0,0.0,4.0,0.0,3.0,0.0
1759,10.63,0.0,1.0,1.0,2.0,1437.85004
4755,0.0,13.38888889,8.0,1.0,3.0,2011.8278
1410,6.725,0.15,7.0,3.0,1.0,1292.258674
5907,0.0,0.0,4.0,0.0,1.0,0.0
1078,14.65,11.4,7.0,3.0,2.0,10868.80371
1086,24.15,24.95,7.0,3.0,2.0,32782.94756
5130,11.975,9.6,5.0,0.0,3.0,2391.038953
3348,0.0,0.0,2.0,0.0,3.0,34324.63374
6337,0.0,0.0,4.0,0.0,1.0,0.0
6659,0.0,0.0,4.0,3.0,1.0,0.0
293,0.0,0.0,6.0,0.0,3.0,798.3395803
4600,0.0,14.66666667,8.0,2.0,3.0,9850.4347
7107,0.0,0.0,4.0,3.0,1.0,0.0
7795,0.0,0.0,4.0,3.0,1.0,0.0
2164,-0.711,0.0,1.0,1.0,3.0,1824.469275
4530,0.0,11.66666667,8.0,1.0,3.0,10329.0376
443,0.0,0.0,6.0,0.0,1.0,975.0721242
1069,0.4875,-1.5,7.0,3.0,2.0,2451.908075
7470,0.0,0.0,4.0,3.0,1.0,0.0
4622,0.0,17.16666667,8.0,1.0,3.0,9380.5632
3309,29.63333333,24.8,2.0,0.0,3.0,46334.31895
206,0.0,0.0,6.0,0.0,0.0,625.6144134
1439,13.825,13.55,7.0,3.0,1.0,29036.67063
4149,22.26666667,18.4,2.0,0.0,3.0,16897.36051
3998,0.0,0.0,2.0,0.0,3.0,25403.63948
3635,0.0,0.0,2.0,0.0,2.0,26983.20797
3414,0.0,0.0,2.0,0.0,1.0,20151.752330000007
6276,0.0,0.0,4.0,4.0,3.0,0.0
2405,14.6,0.0,1.0,1.0,3.0,5817.249822
5956,0.0,0.0,4.0,0.0,1.0,0.0
682,0.0,0.0,6.0,0.0,1.0,688.8803799
1332,10.45,2.5,7.0,3.0,1.0,4465.379602
6997,0.0,0.0,4.0,3.0,1.0,0.0
3550,20.26666667,19.425,2.0,0.0,2.0,69228.83975
7718,0.0,0.0,4.0,3.0,1.0,0.0
3056,0.0,0.0,2.0,0.0,3.0,27679.40922
2731,0.0,0.0,2.0,0.0,3.0,35090.451180000004
7406,0.0,0.0,4.0,3.0,1.0,0.0
4237,0.0,26.44444444,8.0,1.0,3.0,5170.896
4015,0.0,0.0,2.0,0.0,3.0,19097.53276
4604,0.0,17.77777778,8.0,1.0,3.0,13589.4705
2953,0.0,0.0,2.0,0.0,3.0,12209.91587
1015,27.15,22.5,7.0,3.0,2.0,5428.620765
3652,0.0,0.0,2.0,0.0,2.0,35120.422289999995
3888,0.0,0.0,2.0,0.0,3.0,29414.34427
2678,0.0,0.0,2.0,0.0,3.0,14585.91147
3219,0.0,0.0,2.0,0.0,3.0,37044.98174
1262,32.1375,26.9,7.0,3.0,1.0,12480.37474
6993,0.0,0.0,4.0,3.0,1.0,0.0
1498,15.9,0.0,1.0,1.0,2.0,3113.2153940000007
2956,0.0,0.0,2.0,0.0,3.0,13535.3924
6201,0.0,0.0,4.0,4.0,3.0,0.0
6429,0.0,0.0,4.0,0.0,1.0,0.0
7288,0.0,0.0,4.0,3.0,1.0,0.0
5317,0.0,0.0,4.0,0.0,3.0,0.0
884,0.0,0.0,6.0,0.0,2.0,770.6979136
3061,23.23333333,22.65,2.0,0.0,3.0,19250.92857
4234,0.0,19.11111111,8.0,2.0,3.0,18696.818
2694,25.86666667,22.225,2.0,0.0,3.0,27568.04503
3095,0.0,0.0,2.0,0.0,3.0,11136.77969
7181,0.0,0.0,4.0,3.0,1.0,0.0
2860,19.83333333,19.875,2.0,0.0,3.0,18936.77994
4089,0.0,0.0,2.0,0.0,3.0,27834.36877
3259,26.26666667,22.55,2.0,0.0,3.0,12585.62289
933,0.0,0.0,6.0,0.0,1.0,1255.872703
3646,25.16666667,22.45,2.0,0.0,2.0,36886.5535
2140,3.192,0.0,1.0,1.0,2.0,3234.301933
7425,0.0,0.0,4.0,3.0,1.0,0.0
712,0.0,0.0,6.0,0.0,1.0,1361.001507
135,0.0,0.0,6.0,0.0,2.0,1598.802058
4405,0.0,8.38888889,8.0,1.0,3.0,7720.882
4853,0.0,5.49,3.0,1.0,1.0,2680.0
3786,23.23333333,22.65,2.0,0.0,2.0,22227.32136
4063,0.0,0.0,2.0,0.0,3.0,27116.55184
6592,0.0,0.0,4.0,3.0,1.0,0.0
2675,23.96666667,22.25,2.0,0.0,3.0,20675.40248
5378,0.0,0.0,4.0,4.0,3.0,0.0
5651,0.0,0.0,4.0,0.0,1.0,0.0
4783,0.0,13.77777778,8.0,1.0,3.0,10395.2383
156,0.0,0.0,6.0,0.0,2.0,1539.081308
3364,0.0,0.0,2.0,0.0,3.0,32393.11014
6609,0.0,0.0,4.0,3.0,1.0,0.0
1384,31.1125,21.35,7.0,3.0,1.0,7613.433384999998
6051,0.0,0.0,4.0,0.0,1.0,0.0
5119,11.75763889,9.4,5.0,0.0,3.0,16110.75406
6601,0.0,0.0,4.0,3.0,1.0,0.0
5762,0.0,0.0,4.0,0.0,1.0,0.0
3876,0.0,0.0,2.0,0.0,3.0,21814.77435
978,0.0,0.0,6.0,0.0,1.0,2019.098035
3288,19.6,21.0,2.0,0.0,3.0,20829.41989
1326,18.8375,16.3,7.0,3.0,1.0,31026.71599
1138,28.475,23.8,7.0,3.0,2.0,24328.86134
6365,0.0,0.0,4.0,0.0,1.0,0.0
5604,0.0,0.0,4.0,0.0,3.0,0.0
7095,0.0,0.0,4.0,3.0,1.0,0.0
5549,0.0,0.0,4.0,0.0,3.0,0.0
4482,0.0,8.44444444,8.0,1.0,3.0,2733.9712
7572,0.0,0.0,4.0,3.0,1.0,0.0
2113,0.695,0.0,1.0,1.0,3.0,3928.575108
6193,0.0,0.0,4.0,4.0,3.0,0.0
6406,0.0,0.0,4.0,0.0,1.0,0.0
292,0.0,0.0,6.0,0.0,3.0,857.0418604
246,0.0,0.0,6.0,0.0,0.0,720.2269359000002
1993,18.15,0.0,1.0,1.0,1.0,8073.102503
6441,0.0,0.0,4.0,0.0,1.0,0.0
2597,0.0,0.0,2.0,0.0,3.0,36453.54859
3768,26.03333333,22.8,2.0,0.0,2.0,64650.25008
2632,0.0,0.0,2.0,0.0,3.0,27076.174960000004
2060,7.951,0.0,1.0,1.0,2.0,4000.448704
7736,0.0,0.0,4.0,3.0,1.0,0.0
7627,0.0,0.0,4.0,3.0,1.0,0.0
6855,0.0,0.0,4.0,3.0,1.0,0.0
4693,0.0,18.88888889,8.0,1.0,3.0,2677.9323
2723,0.0,0.0,2.0,0.0,3.0,24592.0224
713,0.0,0.0,6.0,0.0,1.0,1323.365551
4812,0.0,8.61111111,8.0,1.0,3.0,4373.5225
3618,27.1,22.175,2.0,0.0,2.0,31554.59272
3452,28.9,23.6,2.0,0.0,1.0,33716.508
6153,0.0,0.0,4.0,4.0,3.0,0.0
3504,0.0,0.0,2.0,0.0,1.0,29649.21577
3409,0.0,0.0,2.0,0.0,1.0,24099.3442
3541,0.0,0.0,2.0,0.0,1.0,13744.91183
4504,0.0,11.38888889,8.0,2.0,3.0,5333.2911
1100,9.4375,2.95,7.0,3.0,2.0,7135.717009
2062,7.951,0.0,1.0,1.0,2.0,3558.788267000001
3320,0.0,0.0,2.0,0.0,3.0,27016.70025
3105,0.0,0.0,2.0,0.0,3.0,12416.81442
2676,0.0,0.0,2.0,0.0,3.0,18645.57214
2090,7.577000000000001,0.0,1.0,1.0,3.0,5094.983182
6695,0.0,0.0,4.0,3.0,1.0,0.0
7729,0.0,0.0,4.0,3.0,1.0,0.0
1336,3.7125,-0.5,7.0,3.0,1.0,2363.387443
5825,0.0,0.0,4.0,0.0,1.0,0.0
5141,19.02,17.5,5.0,0.0,3.0,7401.827626
5991,0.0,0.0,4.0,0.0,1.0,0.0
1718,4.1,0.0,1.0,1.0,2.0,2817.651716
3955,24.13333333,19.725,2.0,0.0,3.0,17845.27428
2056,8.43,0.0,1.0,1.0,3.0,7049.007692
3058,0.0,0.0,2.0,0.0,3.0,27956.792810000006
6964,0.0,0.0,4.0,3.0,1.0,0.0
2789,0.0,0.0,2.0,0.0,3.0,20655.7438
868,0.0,0.0,6.0,0.0,2.0,843.1808697999999
4288,0.0,18.77777778,8.0,1.0,3.0,7624.031999999998
2401,14.6,0.0,1.0,1.0,2.0,8303.215173999999
7547,0.0,0.0,4.0,3.0,1.0,0.0
4726,0.0,19.61111111,8.0,1.0,3.0,4800.1542
4540,0.0,13.05555556,8.0,1.0,3.0,7013.728
7169,0.0,0.0,4.0,3.0,1.0,0.0
2023,7.006,0.0,1.0,1.0,2.0,8870.614049
5826,0.0,0.0,4.0,0.0,1.0,0.0
3366,0.0,0.0,2.0,0.0,3.0,26652.41512
2524,3.192,0.0,1.0,1.0,1.0,0.0
487,0.0,0.0,6.0,0.0,1.0,655.8906867000002
5680,0.0,0.0,4.0,0.0,1.0,0.0
569,0.0,0.0,6.0,0.0,3.0,435.8222854
2547,21.63333333,19.0,2.0,0.0,3.0,34372.06732
1245,33.6375,28.05,7.0,3.0,1.0,2973.110668
49,0.0,0.0,6.0,0.0,1.0,478.09816910000006
622,0.0,0.0,6.0,0.0,3.0,854.6513275000002
5984,0.0,0.0,4.0,0.0,1.0,0.0
2307,19.8,0.0,1.0,0.0,1.0,5339.570542
119,1.45,0.0,6.0,0.0,2.0,1569.23815
5289,0.0,0.0,4.0,4.0,3.0,0.0
2336,20.33,0.0,1.0,0.0,3.0,23106.83013
6692,0.0,0.0,4.0,3.0,1.0,0.0
6729,0.0,0.0,4.0,3.0,1.0,0.0
5616,0.0,0.0,4.0,4.0,3.0,0.0
1847,8.2,0.0,1.0,1.0,3.0,703.0237976
430,0.0,0.0,6.0,0.0,1.0,407.0908578
1335,11.45,1.45,7.0,3.0,1.0,2117.230707
2593,0.0,0.0,2.0,0.0,3.0,45030.16236
4355,0.0,9.5,8.0,1.0,3.0,13253.252
2855,0.0,0.0,2.0,0.0,3.0,19841.96665
6674,0.0,0.0,4.0,3.0,1.0,0.0
6830,0.0,0.0,4.0,3.0,1.0,0.0
7374,0.0,0.0,4.0,3.0,1.0,0.0
6314,0.0,0.0,4.0,0.0,1.0,0.0
702,0.0,0.0,6.0,0.0,1.0,1575.0917
2300,7.622999999999998,0.0,1.0,0.0,1.0,8899.362134
5007,6.0,3.0,5.0,0.0,3.0,11087.47056
1482,12.15,0.0,1.0,1.0,2.0,6578.2690189999985
7218,0.0,0.0,4.0,3.0,1.0,0.0
4698,0.0,17.05555556,8.0,2.0,3.0,10847.8258
4748,0.0,19.88888889,8.0,1.0,3.0,4553.9317
1855,14.42,0.0,1.0,1.0,2.0,6538.807774
7359,0.0,0.0,4.0,3.0,1.0,0.0
5067,-3.1877551,0.0,5.0,0.0,3.0,686.0817397000002
5759,0.0,0.0,4.0,4.0,3.0,0.0
2308,27.22,0.0,1.0,0.0,2.0,6473.180966
5371,0.0,0.0,4.0,4.0,3.0,0.0
6466,0.0,0.0,4.0,0.0,1.0,0.0
5878,0.0,0.0,4.0,4.0,3.0,0.0
2915,0.0,0.0,2.0,0.0,3.0,27493.16113
1571,7.5,0.0,1.0,1.0,1.0,3472.897701
4731,0.0,18.77777778,8.0,2.0,3.0,5103.1755
6617,0.0,0.0,4.0,3.0,1.0,0.0
6773,0.0,0.0,4.0,3.0,1.0,0.0
2399,20.37,0.0,1.0,0.0,1.0,13829.614619999998
6853,0.0,0.0,4.0,3.0,1.0,0.0
931,0.0,0.0,6.0,0.0,1.0,1216.592966
5967,0.0,0.0,4.0,0.0,1.0,0.0
1087,25.8625,24.7,7.0,3.0,2.0,47418.75629
7513,0.0,0.0,4.0,3.0,1.0,0.0
6227,0.0,0.0,4.0,0.0,1.0,0.0
3577,0.0,0.0,2.0,0.0,2.0,26644.15948
4760,0.0,13.94444444,8.0,2.0,3.0,9327.4745
1317,25.7625,24.05,7.0,3.0,1.0,39969.17805
7089,0.0,0.0,4.0,3.0,1.0,0.0
457,0.0,0.0,6.0,0.0,1.0,1654.8977539999996
6210,0.0,0.0,4.0,0.0,1.0,0.0
357,0.0,0.0,6.0,0.0,3.0,1051.204531
254,3.85,0.0,6.0,0.0,0.0,618.5509065
6305,0.0,0.0,4.0,0.0,1.0,0.0
3188,26.03333333,22.8,2.0,0.0,3.0,36285.26224
3286,0.0,0.0,2.0,0.0,3.0,20810.14645
7833,0.0,0.0,4.0,3.0,1.0,0.0
4000,0.0,0.0,2.0,0.0,3.0,22494.83422
1944,13.35,0.0,1.0,1.0,3.0,11990.4845
1655,7.46,0.0,1.0,1.0,1.0,2746.712007
6117,0.0,0.0,0.0,0.0,1.0,0.0
6163,0.0,0.0,4.0,0.0,1.0,0.0
2345,25.92,0.0,1.0,0.0,2.0,29350.34404
2533,4.115,0.0,1.0,1.0,1.0,0.0
5971,0.0,0.0,4.0,0.0,1.0,0.0
